MinE_MO; E_MinE_MO; Last_MO; E_Last_MO; Frag_MO; E_Frag_MO; Occ; Frag; Localisation
0; -101.462210; 0; -101.504930;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
2; -14.460730; 2; -14.442030;  11N 10N
1; -14.476090; 1; -14.443430;  11N 10N
3; -10.278540; 3; -10.238980;  8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
4; -10.235890; 5; -10.231130;  9H 8H 12Cl 13H 7H 0C 1C 2C 3C 4C 5C
6; -10.227910; 4; -10.233820;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
7; -10.227200; 8; -10.206360;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
8; -10.225060; 7; -10.214310;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
5; -10.231540; 6; -10.222240;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
9; -9.392500; 9; -9.437130;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
10; -7.153620; 10; -7.199620;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
11; -7.147310; 12; -7.190730;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
12; -7.146750; 11; -7.190760;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
13; -1.118580; 13; -1.124660;  11N 10N
14; -0.908740; 14; -0.889470;  9H 8H 6H 7H 0C 1C 12Cl 2C 3C 4C 5C
15; -0.831470; 16; -0.776800;  9H 8H 6H 7H 0C 1C 12Cl 2C 3C 4C 5C
16; -0.789190; 17; -0.761270;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
17; -0.745280; 16; -0.776800;  9H 8H 6H 7H 0C 1C 12Cl 2C 3C 4C 5C
18; -0.711400; 18; -0.637200;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
19; -0.650220; 19; -0.599720;  8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
24; -0.490730; 25; -0.463120;  11N 10N
20; -0.602390; 20; -0.553170;  11N 10N
21; -0.537920; 21; -0.528490;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
22; -0.515040; 22; -0.483600;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
23; -0.498250; 23; -0.472350;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
25; -0.474430; 24; -0.463130;  11N 10N
26; -0.462840; 26; -0.446960;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
27; -0.438790; 26; -0.446960;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
28; -0.402690; 28; -0.409470;  9H 8H 6H 7H 0C 1C 12Cl 2C 3C 4C 5C
29; -0.400450; 30; -0.400190;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
30; -0.384380; 29; -0.402780;  9H 8H 12Cl 13H 7H 0C 1C 2C 3C 4C 5C
31; -0.298890; 34; -0.280620;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
32; -0.292480; 35; -0.278560;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
33; -0.264080; 33; -0.283210;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
34; -0.261940; 31; -0.303460;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
35; -0.254020; 32; -0.303370;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
36; -0.102730; 37; -0.038740;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
37; -0.074260; 36; -0.106110;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
38; -0.040630; 38; -0.024510;  11N 10N
39; 0.000400; 40; -0.004900;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
40; 0.067390; 39; -0.024480;  11N 10N
41; 0.117090; 41; 0.084360;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
43; 0.134690; 42; 0.110170;  9H 8H 6H 13H 0C 1C 12Cl 2C 3C 4C 5C
44; 0.154610; 45; 0.153880;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
45; 0.177310; 46; 0.161120;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
42; 0.127970; 44; 0.150680;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
46; 0.207790; 45; 0.153880;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
47; 0.247200; 47; 0.254320;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
48; 0.265240; 48; 0.267250;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
49; 0.285800; 49; 0.299230;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
50; 0.308110; 50; 0.334280;  9H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
51; 0.372130; 51; 0.399940;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
52; 0.435170; 53; 0.420240;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
53; 0.443550; 54; 0.426480;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
55; 0.470910; 55; 0.450850;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
55; 0.470910; 55; 0.450850;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
57; 0.501190; 58; 0.500540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
59; 0.529970; 62; 0.576540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
59; 0.529970; 62; 0.576540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
58; 0.507440; 58; 0.500540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
62; 0.555230; 62; 0.576540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
60; 0.542260; 64; 0.591640;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
60; 0.542260; 64; 0.591640;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
61; 0.553840; 62; 0.576540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
64; 0.581800; 66; 0.605170;  11N 10N
65; 0.582720; 62; 0.576540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
68; 0.632690; 69; 0.618470;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
67; 0.619350; 63; 0.581780;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
66; 0.599010; 66; 0.605170;  11N 10N
69; 0.647720; 68; 0.615240;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
70; 0.671280; 71; 0.653180;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
72; 0.733950; 72; 0.670980;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
71; 0.675520; 71; 0.653180;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
73; 0.774870; 74; 0.728490;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
71; 0.675520; 71; 0.653180;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
75; 0.783040; 77; 0.768200;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
76; 0.787290; 74; 0.728490;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
75; 0.783040; 77; 0.768200;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
79; 0.836330; 79; 0.802960;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
79; 0.836330; 79; 0.802960;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
80; 0.856060; 81; 0.818560;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
81; 0.869670; 81; 0.818560;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
82; 0.899900; 82; 0.826700;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
84; 0.935570; 86; 0.893470;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
87; 0.973530; 86; 0.893470;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
85; 0.936980; 86; 0.893470;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
87; 0.973530; 86; 0.893470;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
86; 0.970490; 86; 0.893470;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
89; 1.054070; 89; 0.919980;  9H 8H 6H 7H 0C 1C 12Cl 2C 3C 4C 5C
89; 1.054070; 89; 0.919980;  9H 8H 6H 7H 0C 1C 12Cl 2C 3C 4C 5C
88; 1.025210; 89; 0.919980;  9H 8H 6H 7H 0C 1C 12Cl 2C 3C 4C 5C
91; 1.120990; 90; 0.992310;  9H 8H 6H 13H 0C 1C 12Cl 2C 3C 4C 5C
92; 1.148550; 90; 0.992310;  9H 8H 6H 13H 0C 1C 12Cl 2C 3C 4C 5C
94; 1.203880; 95; 1.235420;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
93; 1.199940; 92; 1.110130;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
96; 1.257070; 95; 1.235420;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
101; 1.376650; 105; 1.462100;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
95; 1.253430; 94; 1.154700;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
98; 1.315350; 102; 1.383370;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
100; 1.369770; 102; 1.383370;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
101; 1.376650; 105; 1.462100;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
103; 1.403200; 100; 1.329420;  9H 8H 6H 13H 0C 1C 12Cl 2C 3C 4C 5C
97; 1.272260; 96; 1.246610;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
103; 1.403200; 100; 1.329420;  9H 8H 6H 13H 0C 1C 12Cl 2C 3C 4C 5C
104; 1.476930; 108; 1.547860;  11N 10N
105; 1.600920; 100; 1.329420;  9H 8H 6H 13H 0C 1C 12Cl 2C 3C 4C 5C
106; 1.606540; 100; 1.329420;  9H 8H 6H 13H 0C 1C 12Cl 2C 3C 4C 5C
108; 1.703510; 108; 1.547860;  11N 10N
109; 1.725380; 109; 1.563360;  9H 8H 12Cl 13H 7H 0C 1C 2C 3C 4C 5C
111; 1.840770; 111; 1.761330;  9H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
107; 1.693510; 109; 1.563360;  9H 8H 12Cl 13H 7H 0C 1C 2C 3C 4C 5C
113; 1.883460; 112; 1.789770;  9H 8H 12Cl 13H 7H 0C 1C 2C 3C 4C 5C
107; 1.693510; 109; 1.563360;  9H 8H 12Cl 13H 7H 0C 1C 2C 3C 4C 5C
115; 1.911240; 115; 1.938530;  11N 10N
115; 1.911240; 115; 1.938530;  11N 10N
115; 1.911240; 115; 1.938530;  11N 10N
117; 1.936760; 119; 1.965840;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
119; 1.965720; 118; 1.965530;  9H 8H 6H 13H 0C 1C 12Cl 2C 3C 4C 5C
119; 1.965720; 118; 1.965530;  9H 8H 6H 13H 0C 1C 12Cl 2C 3C 4C 5C
118; 1.945680; 114; 1.879190;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
120; 2.023570; 120; 1.977810;  9H 8H 6H 7H 0C 1C 12Cl 2C 3C 4C 5C
121; 2.036290; 120; 1.977810;  9H 8H 6H 7H 0C 1C 12Cl 2C 3C 4C 5C
123; 2.172120; 122; 2.092050;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
123; 2.172120; 122; 2.092050;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
124; 2.240390; 126; 2.227880;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
126; 2.324640; 125; 2.201660;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
126; 2.324640; 125; 2.201660;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
128; 2.344360; 130; 2.367910;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
129; 2.378210; 130; 2.367910;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
127; 2.331520; 127; 2.336860;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
130; 2.381340; 131; 2.413260;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
131; 2.410500; 131; 2.413260;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
132; 2.438320; 135; 2.473050;  11N 10N
133; 2.467110; 134; 2.465100;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
133; 2.467110; 134; 2.465100;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
135; 2.525470; 132; 2.450130;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
135; 2.525470; 132; 2.450130;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
137; 2.565450; 137; 2.552020;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
136; 2.548620; 136; 2.531150;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
141; 2.665830; 139; 2.593550;  11N 10N
139; 2.609800; 137; 2.552020;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
141; 2.665830; 139; 2.593550;  11N 10N
142; 2.751760; 141; 2.665200;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
144; 2.825510; 144; 2.789270;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
145; 2.963220; 146; 2.825470;  11N 10N
146; 3.015360; 145; 2.803550;  9H 8H 6H 13H 0C 1C 12Cl 2C 3C 4C 5C
148; 3.165850; 0; -101.504930;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
148; 3.165850; 0; -101.504930;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
147; 3.153340; 147; 2.961160;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
150; 3.222250; 150; 3.216020;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
149; 3.203580; 151; 3.240760;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
151; 3.372440; 150; 3.216020;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
152; 3.397960; 152; 3.342950;  9H 8H 6H 7H 0C 1C 12Cl 2C 3C 4C 5C
153; 3.509000; 153; 3.473480;  9H 8H 6H 7H 0C 1C 12Cl 2C 3C 4C 5C
0; -101.462210; 0; -101.504930;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C

